Relation_Name,ModelID,Num_ModelID,ObjectID,NumOID,ImportID,Source_Entity_Name,Target_Entity_Name,Source_Label,Target_Label,SourceTo_Target_Cardinality,TargetTo_Source_Cardinality,Source_Optional,Target_Optional,Dominant_Role,Identifying,Source_ID,Num_Source_ID,Target_ID,Num_Target_ID,Number_Of_Attributes
Accounting hedge type classifies Long security position as a hedge,DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,36322282-5098-3162-AC9F-65097BB0C31C,4696,,Accounting hedge type,Long security position as a hedge,,,*,1,Y,N,None,N,AD909C61-3FC2-EC62-3190-271AD516B596,571,204CCBD3-D9AD-0EC9-ED88-7E6A00BA0415,917,1
Accounting hedge type classifies Over the counter (OTC) Derivative as a hedge,DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,C09155E0-A37D-6F1E-4801-DA60B5906C8F,4697,,Accounting hedge type,Over the counter (OTC) Derivative as a hedge,,,*,1,Y,N,None,N,AD909C61-3FC2-EC62-3190-271AD516B596,571,EE7AABF7-53FD-1A4B-D940-7E228C87F604,1064,1
Accounting standard classifies Model Context,DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,D5BF5664-6A93-8433-D6E0-40893C217B9F,4698,,Accounting standard,Model Context,,,*,1,Y,N,None,Y,1926040B-333E-12CB-2D69-9E19EF7F6230,572,23700D94-7BD4-B730-CE3A-BD73D77FEEAE,944,1
"Accounting treatment (CRR Group) is assigned to Subsidiary, joint venture and associate Other organisation role assignment",DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,98745910-2C57-1BC6-D5C2-8DA5C3ADA2EB,4699,,Accounting treatment,"Subsidiary, joint venture and associate Other organisation role assignment",,,*,1,Y,N,None,N,D4848F38-00F2-2B92-AC67-3608A3A9D351,573,45C47956-ACDB-BEDC-020E-65414D4E5162,1263,1
"Accounting treatment (IFRS Group) is applied to Subsidiary, joint venture and associate Other organisation role assignment",DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,FAE0B995-045D-9589-7FC5-333F36DE8484,4700,,Accounting treatment (IFRS Group),"Subsidiary, joint venture and associate Other organisation role assignment",,,*,1,Y,N,None,N,97705EED-666F-D9CB-7639-1297FC2C6448,574,45C47956-ACDB-BEDC-020E-65414D4E5162,1263,1
Accrued interests for market values type specifies Security derived data,DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,6AF96AAA-E35F-F0B2-BFAF-5BF0B6DFB870,4701,,Accrued interests for market values type,Security derived data,,,*,1,Y,N,None,N,908258D6-A4BC-8E0B-4E13-D039589530A2,575,A02BF830-A5C0-4692-FF4D-EE79688737AD,1207,1
Advance has Advance Creditor assignment,DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,A967D641-8637-EE9F-2673-00166934D1A3,4702,,Advance,Advance Creditor assignment,,,1,1,Y,N,Advance,Y,2B7EC1A2-15F3-575F-BC70-179C100BE2B3,577,DFD3F649-FB8D-DEC1-5FD2-0A109F0FAB7B,578,5
Advance has Advance Loan debtor assignment,DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,54FAF0BC-918C-0BBD-6C99-A08F33ACAD95,4703,,Advance,Advance Loan debtor assignment,,,1,1,Y,N,Advance,Y,2B7EC1A2-15F3-575F-BC70-179C100BE2B3,577,C0F1425F-B6B5-0C22-F3B7-25EA275F05D3,579,5
Aircraft collateral is measured by Protection valuation approach,DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,0B57C2CA-B380-73CE-980A-3310EB72E8E8,4704,,Protection valuation approach,Aircraft collateral,,,*,1,Y,N,None,N,FEAECD04-84D6-BE28-0AFB-55F1488722F9,1123,21BA9FD8-253D-C4F0-F5C4-DC5F3BB9AFD8,580,1
Approach for prudential purposes is applied to Long security position Prudential portfolio assignment risk data,DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,1085A061-2516-65B6-3E52-3535C23F993A,4705,,Approach for prudential purposes,Long security position Prudential portfolio assignment risk data,,,*,1,Y,N,None,N,D67CC84E-193B-763D-D553-03F98E7027F8,581,C8C6BD31-7A79-C15D-93C2-C3380CA152AD,924,1
Area where the enitty is located according to SHS is applied to Party derived data,DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,A99BA719-309C-069A-033C-BF2733DFC7A8,4706,,Area where the enitty is located according to SHS,Party derived data,,,*,1,Y,N,None,N,86472D69-0210-FD1F-D227-7CB522B71672,582,C192224A-CDD2-5821-F49B-17F7CA23BC53,1082,1
Assessment aproach for credit quality status is applied to Credit facility risk data,DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,8959AD64-DEB9-1838-D3B4-053F6AF69158,4707,,Assessment aproach for credit quality status,Credit facility risk data,,,*,1,Y,N,None,N,704D663F-6D09-9D25-02F6-F8CE0B2CC4EA,583,536D9BE8-895C-32C3-C6AD-50ABD7478588,666,1
Asset backed security acts as a Tranche in a Traditional securitisation,DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,273E1C38-4428-DE9C-3347-1C91E6D21B79,4708,,Asset backed security,Tranche in a Traditional securitisation,,,1,1,Y,N,Asset backed security,Y,1AF8E386-F925-FB46-6BB1-492829EC436F,584,F113ACC3-8DA5-8E54-6DD7-91545BD2BAF3,1290,5
"Asset backed security has Securitisation non-correlation trading portfolio, (non-CTP) Risk Factor for standardised approach",DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,A150C9E0-D588-A676-69CA-6646DB89B9CC,4709,,Asset backed security,"Securitisation non-correlation trading portfolio, (non-CTP) Risk Factor for standardised approach",,,1,1,Y,N,None,N,1AF8E386-F925-FB46-6BB1-492829EC436F,584,EA6E26CC-8EAC-E13D-3746-0B99B875BD04,1186,5
Asset encumbrance residual maturity band classifies Collateral received instrument derived data,DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,4924BA85-5094-4BAE-758E-D744D0388832,4710,,Asset encumbrance residual maturity band,Collateral received instrument derived data,,,*,1,Y,N,None,N,EFA8913B-5DCA-ABE9-C26D-516DE8A27C87,585,FD26E12C-5E0A-ED3E-2934-B1B23964F406,641,1
Asset encumbrance residual maturity band classifies Debt security issued (by the reporting agent) derived data,DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,9934BCC9-B8E6-9885-2F67-AFCB9A9E707F,4711,,Asset encumbrance residual maturity band,Debt security issued (by the reporting agent) derived data,,,*,1,Y,N,None,N,EFA8913B-5DCA-ABE9-C26D-516DE8A27C87,585,293B135E-4BE8-D75B-C459-0B4AE236D639,691,1
Asset encumbrance residual maturity band classifies Exchange tradable derivative derived data,DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,4DA90487-58F2-BE0E-95C3-887F62A3257E,4712,,Asset encumbrance residual maturity band,Exchange tradable derivative derived data,,,*,1,Y,N,None,N,EFA8913B-5DCA-ABE9-C26D-516DE8A27C87,585,C4C2135B-38B1-CDDC-3BB9-1271C559BEF7,747,1
Asset encumbrance residual maturity band classifies Loan (excluding repurchase agreement) and advance derived data,DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,1FF42F62-4D50-2CFA-E548-F1D153E926C0,4713,,Asset encumbrance residual maturity band,Loan (excluding repurchase agreement) and advance derived data,,,*,1,Y,Y,None,N,EFA8913B-5DCA-ABE9-C26D-516DE8A27C87,585,A81E4DFE-4FFE-9FAD-6247-2B99C23A78FC,892,1
Asset encumbrance residual maturity band classifies Over the counter (OTC) Derivative instrument derived data,DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,67224112-A12C-9B5F-3FC2-C444F30E7AB8,4714,,Asset encumbrance residual maturity band,Over the counter (OTC) Derivative instrument derived data,,,*,1,Y,N,None,N,EFA8913B-5DCA-ABE9-C26D-516DE8A27C87,585,D52BDE35-739E-E9E5-F498-A36863523A47,1069,1
Asset encumbrance residual maturity band classifies Protection arrangement derived data,DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,AFECFC56-000A-44F2-0B0F-526B21C58D99,4715,,Asset encumbrance residual maturity band,Protection arrangement derived data,,,*,1,Y,Y,None,N,EFA8913B-5DCA-ABE9-C26D-516DE8A27C87,585,B7F15999-7D0E-B1BE-AF82-B0345C6584FC,1115,1
Asset encumbrance residual maturity band classifies Securities financing transaction (SFT) derived data,DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,436B1EBC-95D6-72DB-2B4E-B67CB1BBD26C,4716,,Asset encumbrance residual maturity band,Securities financing transaction (SFT) derived data,,,*,1,Y,N,None,N,EFA8913B-5DCA-ABE9-C26D-516DE8A27C87,585,73B40C3C-BF9B-0BB3-5A7E-1592685C28A2,1182,1
Asset encumbrance source indicator classifies Debt security issued derived data,DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,B68EC015-5437-3A88-88C0-CE1DFC4128F7,4717,,Asset encumbrance source indicator,Debt security issued (by the reporting agent) derived data,,,*,1,Y,N,None,N,11A87EFA-44E0-B79E-7B39-F86E64BB761B,586,293B135E-4BE8-D75B-C459-0B4AE236D639,691,1
Asset encumbrance source indicator classifies Exchange tradable derivative liability position derived data,DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,D8C75600-C607-8CB6-FC55-127981102C98,4718,,Asset encumbrance source indicator,Exchange tradable derivative liability position derived data,,,*,1,Y,N,None,N,11A87EFA-44E0-B79E-7B39-F86E64BB761B,586,4237F589-4FF6-C531-BE87-4EA85AD52BDB,749,1
Asset encumbrance source indicator classifies Financial liability instrument derived data,DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,75F59BCA-A02A-6D8E-8560-DB898EDFCAB4,4719,,Asset encumbrance source indicator,Financial liability instrument derived data,,,*,1,Y,N,None,N,11A87EFA-44E0-B79E-7B39-F86E64BB761B,586,7568BF54-D0D7-C4AF-D8AF-6F5366B2B177,792,1
Asset encumbrance source indicator classifies Off-balance sheet item received instrument derived data,DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,DABD2589-3E87-99DA-7590-4B0A1EC7127B,4720,,Asset encumbrance source indicator,Off-balance sheet item received instrument derived data,,,*,1,Y,N,None,N,11A87EFA-44E0-B79E-7B39-F86E64BB761B,586,B67CAB48-32AE-0CBD-CB56-35F9749D4C51,1012,1
Asset pool (subject to a Covered bond programme) is underlying to a Covered bond programme,DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,FC908221-5CA4-BD10-BEC1-D35BB69B26E8,4721,,Asset pool (subject to a Covered bond programme),Covered bond programme,,,1,1,N,N,Asset pool (subject to a Covered bond programme),N,2D62F0D2-5A23-C26B-70FB-77DBDCE64C96,587,459D3125-2F68-477E-EAC2-635498AA4DB0,654,5
Asset pool (subject to a credit transfer other than securitisation and covered bond programme) is underlying to a Credit transfer other than securitisation and covered bond programme,DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,50A6CD8F-0739-EA14-B589-23EBE3BAAADC,4722,,Asset pool (subject to a credit transfer other than securitisation and covered bond programme),Credit transfer other than securitisation and covered bond programme,,,1,1,Y,N,None,N,F1924C1A-7831-F71C-8570-D4B1B0E6B2FD,588,99A8FAFD-054C-C867-FE11-69640A2ACE80,675,5
Asset pool (subject to a Securitisation) is underlying to a Securitisation,DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,79FF3391-A97C-97DA-35A0-C8EDE78D1D42,4723,,Asset pool (subject to a Securitisation),Securitisation,,,1,1,Y,N,Asset pool (subject to a Securitisation),N,BCDB3E14-DE0D-743A-5D84-9C31FEF0137E,589,EC05B5FC-3397-964C-AAF0-C65C085847AA,1183,5
Asset pool (subject to a Securitisation and other credit transfer) comprises Collateral via Asset pool Collateral received assignment,DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,B560F6EC-8655-9E21-A94E-45DF38C7BEBA,4724,,Asset pool (subject to a Securitisation and other credit transfer),Asset pool Collateral received assignment,,,*,1,Y,N,None,Y,CF3123E9-C3A5-7650-8DD2-DBE9CABA5872,590,3FB3AB42-7C91-CD5C-37CA-500B22FF713D,591,5
Asset pool (subject to a Securitisation and other credit transfer) comprises Debt security position(s) via Asset pool Security position assignment,DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,BF891C9A-B56F-8279-233B-F81788E85DF5,4725,,Asset pool (subject to a Securitisation and other credit transfer),Asset pool Security position assignment,,,*,1,Y,N,None,Y,CF3123E9-C3A5-7650-8DD2-DBE9CABA5872,590,FF1F6459-5BB9-5FB5-F3BC-DDDD09D628D6,597,5
Asset pool (subject to a Securitisation and other credit transfer) comprises Exchange tradable derivative position via Asset pool Exchange tradable derivative position assignment,DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,D77EC6C8-1D60-D732-9EFB-D73AFF027E40,4726,,Asset pool (subject to a Securitisation and other credit transfer),Asset pool Exchange tradable derivative position assignment,,,*,1,Y,N,None,Y,CF3123E9-C3A5-7650-8DD2-DBE9CABA5872,590,4CAD27AF-0587-C396-A72B-839760CF6C56,593,5
Asset pool (subject to a Securitisation and other credit transfer) comprises Instrument(s) via Asset pool Loan (excluding repurchase agreement) assignment,DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,FDB5C2E5-36D2-CBB7-331F-9DF4A14D0521,4727,,Asset pool (subject to a Securitisation and other credit transfer),Asset pool Loan (excluding repurchase agreement) assignment,,,*,1,Y,N,None,Y,CF3123E9-C3A5-7650-8DD2-DBE9CABA5872,590,2920BCAE-102A-9ABA-B91C-D4DF1E83B442,595,5
Asset pool (subject to a Securitisation and other credit transfer) comprises Over the counter (OTC) Derivative instrument via Asset pool Over the counter (OTC) Derivative instrument assignment,DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,B65709A5-BE21-B266-2EBB-8DA6C413478D,4728,,Asset pool (subject to a Securitisation and other credit transfer),Asset pool Over the counter (OTC) Derivative instrument assignment,,,*,1,Y,N,None,Y,CF3123E9-C3A5-7650-8DD2-DBE9CABA5872,590,BC33E184-994C-E565-57F3-4A7572B38D53,596,5
Asset pool (subject to a Securitisation and other credit transfer) has Equity instrument that is not a security via Asset pool Equity instrument that is not a security assignment,DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,9B338FAE-B797-D8AA-1F43-3806B4CB0D3E,4729,,Asset pool (subject to a Securitisation and other credit transfer),Asset pool Equity instrument that is not a security assignment,,,*,1,Y,N,None,Y,CF3123E9-C3A5-7650-8DD2-DBE9CABA5872,590,95029E39-5435-2C4B-B75A-AA3013E2D9E7,592,5
Assigned debtor is debtor of Trade receivable(s) via Trade receivable Assigned debtor assignment,DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,F152155E-2532-C083-1344-B9255026BF64,4730,,Assigned debtor,Trade receivable Assigned debtor assignment,,,*,1,Y,N,None,Y,02F2FE6D-2515-6757-5033-C336093DB172,598,0C7AB2CF-78C2-2FC0-DAA0-46CFC7856618,1281,6
"Associate (of the reporting agent) is part of Subsidiary, joint venture and associate via Subsidiary, joint venture and associate Associate assignment",DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,11E56CD6-99F6-5F25-B61B-6D75B974B157,4731,,Associate (of the reporting agent),"Subsidiary, joint venture and associate Associate assignment",,,1,1,Y,N,Associate (of the reporting agent),Y,E4999F8A-CBAF-77AC-0F16-14F53133A020,599,E388C5AF-A657-668E-739A-78827095B5C6,1261,6
At cost based method or Lower of costs or market (LOCOM) indicator classifies Exchange tradable derivative position as a hedge according to national general accepted accounting principles (nGAAP),DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,5119B9A2-524D-A9B4-1A6F-81FA5DCBB8DE,4732,,At cost based method or Lower of costs or market (LOCOM) indicator,Exchange tradable derivative position as a hedge according to national general accepted accounting principles (nGAAP),,,*,1,Y,N,None,N,0E57B8EA-294B-00B6-908B-2E1E6FD34468,600,B3F63A15-F3B1-62CB-02E2-0039876ACA8B,754,1
At cost based method or Lower of costs or market (LOCOM) indicator classifies Over the counter (OTC) Derivative as a hedge according to national general accepted accounting principles (nGAAP),DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,615EE4C6-09B4-31FC-EABB-D55453968CC0,4733,,At cost based method or Lower of costs or market (LOCOM) indicator,Over the counter (OTC) Derivative as a hedge according to national general accepted accounting principles (nGAAP),,,*,1,Y,N,None,N,0E57B8EA-294B-00B6-908B-2E1E6FD34468,600,18A00C9B-FD63-8085-4CEA-5A788FA34539,1066,1
Available for encumbrance indicator classifies Collateral received,DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,4D13E590-4E6C-CFAF-AE81-2D7013C3211F,4734,,Available for encumbrance indicator,Collateral received,,,*,1,Y,N,None,N,F0C3D82B-E24E-FAFF-2132-8BCC7A3633EE,601,DCBBAB01-3686-CCD5-A54D-EA33D1CB2ED2,639,1
Available for encumbrance indicator classifies Collateral received instrument,DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,DE8D3F8C-2745-1768-D8C8-6DAB621F565D,4735,,Available for encumbrance indicator,Collateral received instrument,,,*,1,Y,N,None,N,F0C3D82B-E24E-FAFF-2132-8BCC7A3633EE,601,E50F91BD-9CAA-1F59-DEF3-6907A545578F,640,1
Available for encumbrance indicator classifies Long debt security position,DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,93F1A239-D819-0BE0-BA66-B7CC8AEA5D99,4736,,Available for encumbrance indicator,Long debt security position,,,*,1,Y,N,None,N,F0C3D82B-E24E-FAFF-2132-8BCC7A3633EE,601,6DF93BD6-33CC-E6A0-AC4D-C2073DEACB95,898,1
Available for encumbrance indicator classifies Protection arrangement received,DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,9273070D-1621-47D1-1CDB-27269905C12C,4737,,Available for encumbrance indicator,Protection arrangement received,,,*,1,Y,N,None,N,F0C3D82B-E24E-FAFF-2132-8BCC7A3633EE,601,0DE55755-69A8-375B-E4D0-2058D91A0F9D,1119,1
Balance sheet netting nets Instrument(s),DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,50BFE82A-39E6-628F-C6B8-AEB697E0C5F0,4738,,Balance sheet netting,Instrument,,,*,1,Y,Y,None,N,23148432-A874-DA9F-FEEC-2D786093A281,602,54907B80-5ADD-5298-6AE7-54D1AC9CA6F6,834,5
Balance sheet recognised exchange tradable derivative asset position may have Balance sheet recognised exchange tradable derivative asset position derived data,DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,3B4699B3-D84A-6F70-6E2F-47462F5F7658,4739,,Balance sheet recognised exchange tradable derivative asset position,Balance sheet recognised exchange tradable derivative asset position derived data,,,1,1,Y,N,Balance sheet recognised exchange tradable derivative asset position,Y,CD8E5291-A87C-578E-7536-20CECA5FA9A0,603,294C38FE-B973-CD4C-E310-51BFB56233FA,604,18
Balance sheet recognised financial asset instrument may have Balance sheet recognised financial asset instrument derived data,DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,13D88993-4CCB-284E-B7E5-20F449E8AD34,4740,,Balance sheet recognised financial asset instrument,Balance sheet recognised financial asset instrument derived data,,,1,1,Y,N,Balance sheet recognised financial asset instrument,Y,D98528DD-4340-7068-DCF4-FC4EE2F41DB4,608,7843E56A-D970-2EDE-467A-EBF530A20DE5,611,6
Balance sheet recognition status is assigned to Balance sheet recognised financial asset instrument,DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,C63A22D0-916E-13BD-49AB-A66C15511920,4741,,Balance sheet recognition status,Balance sheet recognised financial asset instrument,,,*,1,Y,N,None,N,6FF5B73E-2314-A267-3889-069CD20CFFD0,613,D98528DD-4340-7068-DCF4-FC4EE2F41DB4,608,1
Beneficiary benefits from Financial guarantee instrument(s) via Financial guarantee instrument Beneficiary assignment,DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,2449C65F-E343-0373-A408-5C701420AEBE,4742,,Beneficiary,Financial guarantee instrument Beneficiary assignment,,,*,1,Y,N,None,Y,73DFA7C6-B0AA-DF48-9379-183B5D4D414E,614,516FC70D-D94E-0757-F7FD-664E20524129,783,6
Borrower borrows via Security borrowing and lending transaction Borrower assignment,DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,2E6A2109-95E2-AE4E-0D95-A21737DBC89A,4743,,Borrower,Security borrowing and lending transaction Borrower assignment,,,*,1,Y,N,None,Y,5AC6805B-9854-67C1-2144-147C76F0687D,615,5A0F8750-74E4-9770-6E3A-7BDC553C5132,1195,6
Buyer buys Exchange tradable derivative position,DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,8ED97D58-57AD-23B5-4EC8-5A9FAA486DF2,4744,,Buyer,Exchange tradable derivative position,,,*,1,Y,N,None,Y,4CFFA0D9-78C3-DEC6-D0A3-DE192BE46AD7,617,DB0CC98E-4E09-ADBF-024E-4EF7E3FA6604,751,6
Buyer buys Over the counter (OTC) derivatives instrument(s) via Over the counter (OTC) Derivative Buyer assignment,DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,B92BB822-4A50-A794-A00B-E2ECC2A0422C,4745,,Buyer,Over the counter (OTC) Derivative Buyer assignment,,,*,1,Y,N,None,Y,4CFFA0D9-78C3-DEC6-D0A3-DE192BE46AD7,617,583A4DA9-99D9-9833-36BF-F8B8BE874981,1067,6
Buyer buys Repurchase agreement instrument(s) via Repurchase agreement Buyer assignment,DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,CEE2B899-3AA2-FDDA-FA79-995D3ADD80F6,4746,,Buyer,Repurchase agreement Buyer assignment,,,*,1,Y,N,None,Y,4CFFA0D9-78C3-DEC6-D0A3-DE192BE46AD7,617,3FA29F67-8705-59D6-1C02-D9E6836ED08D,1162,6
Central bank and private sector company acts in Central bank and private sector company role,DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,760453C3-0E4B-83B6-9BDB-E00F2D580AA6,4747,,Central bank and private sector company,Central bank and private sector company role,,,*,1,Y,N,None,Y,85956057-D0C7-8869-F90B-A6A301A3A30F,622,0A8459C5-6F0E-2DFD-CCB2-4B74CD47130F,623,5
Central bank and private sector company is assigned to Rating grade(s) for issuer based rating system for non-central government via Rating grade Central bank and private sector company assignment,DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,8C9A9763-CC34-7B0E-D57E-4EBB61FBF753,4748,,Central bank and private sector company,Rating grade Central bank and private sector company assignment,,,*,1,Y,N,None,Y,85956057-D0C7-8869-F90B-A6A301A3A30F,622,5DE71C99-66A5-4961-0C97-745882528C1C,1134,5
Central bank and private sector company is Immediate parent via Immediate parent enterprise assignment,DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,ACCB1FE4-4A25-FEC0-BFB6-83BDB11E8DFD,4749,,Central bank and private sector company,Immediate parent enterprise assignment,,,*,1,Y,N,None,Y,85956057-D0C7-8869-F90B-A6A301A3A30F,622,72CB0826-36E0-A4B4-3525-40FB92136EC6,827,5
Central bank and private sector company is Linked enterprise via Linked enterprise assignment,DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,2AA5D36A-3CB7-AF32-2791-0D50590FF31C,4750,,Central bank and private sector company,Linked enterprise assignment,,,*,1,Y,N,None,Y,85956057-D0C7-8869-F90B-A6A301A3A30F,622,37968742-5377-688E-6FDC-0D3CEA5E7033,882,5
Central bank and private sector company is Partner enterprise via Partner enterprise assignment,DA75945B-3FE1-4CE1-31BE-32494C407F7E,564,45F3773C-AB71-32B5-C55B-559BBA7DC77C,4751,,Central bank and private sector company,Partner enterprise assignment,,,*,1,Y,N,None,Y,85956057-D0C7-8869-F90B-A6A301A3A30F,622,8612644A-423D-E808-F058-A7534601A9DC,1078,5
